@relation veh-prime-edited

@attribute f0 numeric
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute Class {noncar,car}

@data
-0.253,1.253,1.321651,-0.079866,1.147954,-0.02198,-0.449208,0.973016,0.508885,-0.022933,0.515449,-0.161177,0.036556,1.334233,-1.337845,0.041455,1.360255,-0.183574,-0.252637,1.40004,0.923127,-0.278855,1.277095,-0.447495,0.046928,1.428855,-0.034581,0.822034,1.136081,0.612476,0.387686,-0.053091,-0.281153,-0.308592,0.37099,0.763343,car
-0,-0.325,-1.096582,0.01898,-0.373037,0.009908,0.052693,-0.002023,-0.073362,0.089689,-0.189268,-0.188456,0.32029,-0.13098,-0.156651,0.495544,-0.207158,-0.237268,0.01877,-0.996459,0.304586,0.021039,-0.179231,-0.745532,-0.045655,-0.951103,-0.151198,0.789421,-1.318504,-0.969736,-0.933267,1.769866,0.026114,-0.2223,0.285938,0.062355,car
-0.279,1.375,1.444886,0.117681,1.689158,-0.06724,-0.425164,1.919234,1.085089,0.21515,0.746927,0.802326,0.069692,1.422475,-1.302267,0.818182,1.283646,0.503727,-0.001437,1.386574,1.18989,-0.027274,1.347456,0.087201,0.242273,1.647969,-0.548997,0.038457,-0.527785,0.541562,0.259312,0.968262,-0.032334,-0.048008,0.697552,-0.563551,car
0.001,0.039,-0.083178,0.92949,0.231243,0.112153,-0.533984,-0.272727,0.81858,-0.113116,0.348728,-0.836947,0.119032,-0.306509,0.316818,-0.062285,-0.325436,0.056218,-0.977401,0.493583,-0.72599,0.616056,-0.451017,0.098381,0.0478,-0.008217,0.104709,0.083433,2.196918,-0.033396,0.523323,-0.104485,-0.310007,0.260765,-0.086554,0.030772,noncar
-0.225,1.375,0.146431,0.079047,1.169607,0.037196,-0.232131,0.784413,-0.095669,0.077571,0.04276,-0.072924,0.019709,0.771546,-0.92229,-0.316803,0.563744,-0.07436,-0.16102,0.168218,0.658929,-0.13434,0.713201,0.113668,0.679644,-0.433835,-1.057918,0.659115,-0.241287,0.126062,0.731922,-0.3544,0.833179,-0.014849,0.93473,0.544271,car
0.173,0.039,0.009593,0.207854,0.233613,0.075999,-0.202111,-0.223288,0.147309,0.001148,0.339497,-0.130637,0.394737,-0.394232,0.208544,0.461172,-0.256398,0.006952,-0.096083,0.672164,-0.550959,-0.186957,-0.42842,-0.006445,0.408885,-0.326736,-0.492705,0.300342,-1.066545,0.829018,0.053606,-0.684854,-0.007472,0.021969,0.459915,0.00906,noncar
0.035,-0.325,-1.269321,-0.008387,-0.361781,-0.16815,0.04397,-0.986137,-0.901268,0.057448,-0.092539,-0.069223,-0.005754,-1.114144,1.267341,0.069723,-0.954645,-0.793567,0.017819,-0.890634,-0.903524,-0.5573,-1.101391,0.025831,-0.007085,-1.515562,-0.33075,0.067842,-1.290284,-0.555551,0.093946,-0.191013,0.428562,0.108533,-0.527709,-0.00752,noncar
-0.641,1.011,0.47202,0.451776,1.492271,-0.041825,0.016307,1.32553,0.402694,0.015066,0.282584,0.228008,0.074068,1.010315,-1.079065,-0.016618,0.930134,0.022447,0.270255,0.29388,0.875725,0.1498,0.903714,-0.048684,0.126092,0.061792,-1.115981,0.066328,-1.316254,0.106503,0.894258,1.384918,0.431502,0.577514,1.074881,0.054319,car
-0.008,0.282,-0.187288,-0.16262,-0.873655,-0.11549,-0.452224,0.695287,1.050038,-0.492286,-0.29054,0.021261,-0.116913,-0.403639,0.048897,-0.060476,-0.608536,0.721196,-0.073533,-0.292964,-0.251374,0.406423,-0.404517,-0.059212,0.108732,-0.173811,-0.719653,0.930255,-0.233405,-0.111198,-0.0678,-0.615033,2.153327,0.606496,1.350171,0.386671,noncar
-0.019,-1.054,-1.450385,-0.161477,-0.684452,1.032053,-0.208691,-1.257423,-0.723989,0.860186,-0.398936,-0.025789,-0.785096,-1.242306,1.662933,-0.012007,-1.037045,-0.091616,0.382798,-1.549856,-1.464312,0.0226,-1.163044,-0.079438,0.077656,-1.606778,-0.331849,0.068622,-0.702544,-0.679037,-0.278087,1.881293,-0.798003,-0.832277,-0.20563,-0.135667,car
0.749,1.132,0.510503,-0.02756,0.887882,0.90477,-0.011139,1.822038,1.193853,-0.160147,0.332987,0.308706,-0.371012,1.096659,-1.210677,0.189469,0.902391,0.082049,0.208805,0.258412,1.218028,-0.674278,1.033498,0.364719,-0.641412,0.727728,-0.197333,-0.341008,-0.841452,0.675898,0.327488,0.236406,-0.187301,0.212033,0.043884,0.266493,car
0.01,0.889,1.670363,0.083295,1.574785,-0.10428,0.198546,0.862187,-0.104217,0.069182,0.521823,0.02235,-0.576681,1.730198,-1.470612,0.311386,1.745254,0.033974,-0.024782,2.070131,1.209757,-0.023619,1.674924,0.928218,-0.71431,0.938403,0.245653,-0.288013,0.269599,0.034495,0.872846,2.488428,-0.340713,0.002901,0.719311,0.057476,car
0.005,1.132,1.143684,0.607721,1.382642,0.000139,0.545325,-0.068732,-1.253082,-0.549923,-0.345124,0.864903,-0.089601,2.013772,-1.627963,0.009383,2.171138,0.151357,0.874858,0.763736,2.023174,-0.395056,2.095981,-0.007808,-0.621856,2.210214,1.195999,0.026356,-0.674808,-0.129611,0.919857,1.194635,-1.025575,0.892259,-1.589641,-0.092376,noncar
0.577,-1.054,0.042705,-0.339342,-0.550402,-0.112412,0.097374,-0.019335,0.929185,-0.278383,-0.103571,-0.05142,0.074592,-0.856617,0.700215,-0.092365,-0.934063,-0.881742,0.116797,-0.039777,-0.510888,-0.79543,-0.70516,0.561609,0.831132,-0.085053,-0.18287,0.054906,-0.871895,-0.656391,-0.018392,-1.316693,0.158809,0.108829,0.466058,0.159333,noncar
-0.042,2.468,1.915851,-0.083564,1.288049,-0.072343,0.102747,0.322694,-1.203666,0.358738,-0.547311,0.059218,0.030815,2.668177,-1.902079,0.002714,2.773213,-0.584161,0.120117,1.444732,3.140767,0.166784,2.978128,-0.020163,0.496733,2.706493,1.636751,-0.0014,-0.953086,0.068653,0.007259,0.920402,-1.11644,0.297767,-1.636671,-0.044529,noncar
0.026,-0.69,-0.748524,0.008432,-1.708192,-0.37013,-0.06781,-1.588466,-1.116102,0.01272,-0.439126,0.059008,0.61471,-0.998034,1.460702,-0.600243,-1.022591,-0.174841,-0.00241,-0.598749,-1.478519,0.795787,-1.112672,0.070976,0.031065,-0.465123,1.878383,-0.012532,-1.292261,-0.0333,0.024189,-0.580402,-2.102342,-0.199389,-1.691102,0.055529,noncar
0.419,-0.932,-1.278037,-0.165573,-0.289795,-0.416676,-0.240151,-0.701649,-0.912374,-0.228558,-0.405843,-0.000452,-0.276199,-0.407914,0.233256,0.046762,-0.633894,0.351377,-0.028656,-1.40187,-0.333463,0.063799,-0.517523,-0.440406,0.133293,-0.947164,-0.231535,-0.87335,1.482786,0.046939,-0.109231,0.024539,-0.560736,0.120597,-0.592799,0.399141,car
-0.35,1.011,0.925642,0.03415,1.362574,0.069071,-0.036001,1.402999,0.593528,-0.103107,0.25697,-0.169992,-0.220598,1.091231,-1.153639,-0.921799,0.905675,0.274456,-0.06409,0.930086,1.025274,0.008457,1.043259,-0.89375,-0.124162,0.639388,-0.648248,0.806416,-0.765364,-0.048022,0.129558,0.757152,-0.140631,0.377576,0.230385,-0.069469,car
-0.005,1.375,0.981167,0.20737,0.706371,0.008787,0.142037,-0.293398,-1.337358,-0.039874,-0.352802,-0.07122,0.014557,1.549214,-1.453858,0.005673,1.227746,-0.838299,-0.05366,1.124915,1.689236,0.275214,1.506321,0.542328,0.026342,1.059654,1.268613,-0.102704,0.464363,0.391782,-0.287564,1.292082,-0.194864,-0.249333,-0.999509,0.060291,noncar
0,0.768,0.837141,0.442791,0.975776,-0.485611,-0.185004,1.085932,0.225199,0.364602,-0.518998,0.111255,-0.084664,1.443195,-1.391416,-0.092109,1.287082,-0.113287,-0.317748,0.445953,1.346813,0.046713,1.620689,-0.141057,0.000521,1.262312,0.629869,0.234806,0.352419,-0.690918,-0.489216,-0.71243,0.054386,-0.757085,-0.811747,-0.00353,noncar
0.305,0.282,-0.19437,0.008023,0.168329,0.224106,0.013285,-0.080529,0.557845,0.014136,0.363941,-0.465768,0.527836,-0.463532,0.281513,0.167356,-0.691243,0.973876,-0.087065,0.054833,-0.643975,-0.142067,-0.552798,-0.217381,0.726607,-0.537905,-0.748123,0.06474,-0.602775,0.344601,0.329134,-0.314254,0.462315,-0.002333,0.87493,-0.543764,noncar
-0.068,1.861,1.192101,-0.041502,1.334399,-0.002111,0.005569,0.911391,-0.271378,-0.97793,0.779587,0.054752,-0.595204,1.370901,-1.265957,-0.214322,1.380695,-0.334695,-0.050747,0.910872,1.029321,0.082673,1.380472,0.062577,-0.584989,1.164748,-0.686703,0.070186,0.964137,0.290627,-0.081075,-0.757558,0.064941,-0.045028,0.467253,-0.889624,car
-0.09,-0.811,-0.967807,0.656884,-0.40225,0.049226,-0.089919,-0.200355,0.562512,0.081756,-0.549243,-0.028737,-0.343341,-0.691427,0.567294,0.47291,-0.622644,1.015933,0.517982,-0.960134,-0.498896,0.785277,-0.707484,0.03749,-0.557209,-1.167725,-0.369972,0.044944,-0.681397,-0.755489,-0.826234,0.980814,0.919615,0.00199,0.593078,0.073913,noncar
0.079,-0.447,-0.604401,0.014736,-0.228285,-0.031016,0.126334,-0.670114,-0.887369,0.295899,-0.389513,0.431291,0.057822,-0.835325,0.892304,0.002751,-0.909128,0.384757,0.803996,-0.639278,-0.90887,0.330158,-0.992827,-0.061873,0.677689,-0.539209,-0.762685,0.185574,-1.195139,-0.190005,-0.237033,-1.305406,0.571098,0.072719,0.158323,0.15977,car
-0.016,0.525,0.458107,0.269251,1.152536,0.004757,-0.060176,0.974234,0.445546,-0.110789,0.153068,-1.029907,0.139081,0.904537,-1.04831,-0.927115,0.944991,-0.014573,-0.21116,0.287168,0.844708,0.305054,0.788669,0.914082,0.107488,-0.105135,-0.670155,0.011062,-0.916059,-0.060996,0.04597,-0.952762,0.03046,-0.04697,0.197752,-0.820632,car
0.178,0.282,0.198387,0.103535,0.357317,-0.066861,0.039808,0.037525,0.86629,0.356347,0.316297,-0.473173,-0.06551,-0.415524,0.195549,-0.103192,-0.626233,0.697995,-0.360674,-0.040723,-0.513326,0.591564,-0.468398,0.972363,-0.046417,0.258396,-0.491241,-0.036081,1.564741,0.11308,0.277507,0.24242,0.792074,-0.249564,0.874727,-0.16531,noncar
0,-1.054,-0.266777,0.856065,-0.812429,-0.128485,0.035656,-0.865846,0.127615,-0.010437,-0.402901,-0.060685,-0.044485,-0.430993,0.417725,0.270274,-0.596019,0.26594,-0.060063,-0.255691,-0.365328,0.005928,-0.598516,-0.598099,0.197836,0.158087,1.474517,-0.02909,-1.148123,0.342215,0.195607,-0.904625,-1.316255,0.07413,-1.589517,0.560142,noncar
-0.037,-0.325,-0.487143,-0.052324,-1.041324,-0.192266,-0.235013,-0.7839,-0.50177,-0.062289,0.063003,0.430543,0.119383,-1.029029,1.056615,-0.093258,-0.995847,-0.185736,0.098595,-0.374617,-0.881849,0.16713,-0.979902,-0.003455,-0.094421,-0.25643,-0.413833,-0.033324,-0.181675,0.928471,-0.100992,-0.880921,0.249212,0.034099,0.172777,0.058068,noncar
0.014,-1.661,-0.312723,0.548115,-0.855597,0.351325,0.101723,-1.268144,-1.118701,0.086227,-0.280097,0.003328,-0.143848,-0.548125,0.734727,-0.016869,-0.50967,0.068317,0.958275,-0.087145,-0.603469,0.069235,-0.672914,0.00078,0.202795,-0.001675,1.124587,0.082975,0.148297,-0.296198,-0.024316,0.178878,-1.556681,0.407419,-1.522071,1.039301,noncar
0.006,-0.082,0.154352,0.624181,0.207561,0.043325,0.025751,-0.016641,0.522994,-0.067846,0.165695,0.019785,-0.823306,-0.541959,0.439263,0.163229,-0.56633,-0.080275,0.002573,-0.075935,-0.662017,-0.000317,-0.578358,0.4935,0.114107,0.11386,-0.806873,0.090914,-1.328689,0.188269,0.041004,-0.944234,1.03434,-0.970621,1.136326,-1.004774,noncar
-0.585,-0.082,1.01058,-0.054831,0.55941,-0.44796,0.150675,1.130511,0.952455,0.093485,-0.169795,-0.148063,-0.134654,0.383821,-0.607615,-0.058662,0.48714,0.232626,-0.030579,0.560061,0.717728,0.025897,0.317494,-0.265306,-0.460333,1.640278,-0.290795,-0.296876,-0.181956,0.187216,0.07864,-1.346561,-0.05221,-0.033738,0.057706,0.326312,car
0.25,0.282,-0.787498,0.05133,-0.398395,-0.029757,0.136191,0.138174,-0.416005,-0.119393,-0.235598,-0.088892,-0.072386,0.147311,-0.425741,0.08087,0.178388,0.264733,0.281727,-0.603313,0.220246,0.222103,0.131489,-0.706329,-0.597364,-0.492695,-0.576969,0.62229,-0.66248,-0.590207,0.810667,1.910268,0.290097,0.008827,0.633583,-0.65889,car
0.29,-1.054,-1.41206,0.068954,-1.932965,-0.318966,-0.126835,-1.603988,-0.800554,0.034662,-0.729415,-0.000589,0.17294,-1.544569,2.045079,0.724834,-1.323132,0.251485,0.076495,-1.609159,-1.569962,-0.035862,-1.279597,-0.10522,-0.21258,-1.510661,1.215286,-0.633153,1.276333,0.018033,0.079716,-0.812207,-1.192357,0.011133,-1.561508,0.02911,noncar
-0.004,0.768,-1.440015,0.417763,-0.563703,0.065028,-0.06377,0.884941,1.491006,-0.207204,-0.529592,-0.344892,0.33348,-0.306668,-0.186561,0.042205,-0.223685,-0.254312,0.754439,-1.536859,-0.046522,0.373377,-0.210902,0.064823,0.936136,-1.488463,-0.061265,0.408392,-0.08339,0.112513,0.823223,0.703096,1.813053,0.169362,1.049967,-0.849743,noncar
0.293,-0.325,-1.500611,-0.045535,-0.589644,0.102369,0.113696,-0.260799,-0.120363,-0.292057,-0.181473,-0.104764,0.048184,-0.605222,0.345087,0.010005,-0.56737,0.125951,-0.119057,-0.993946,-0.732927,-0.684648,-0.511718,0.871092,0.346025,-1.592168,-1.293224,0.091294,-0.924278,-0.122355,-0.187622,0.978511,1.195066,0.684643,1.297264,0.383258,car
0.506,-0.325,-0.69267,-0.043561,-1.174213,0.344458,0.322158,-0.676199,-0.187397,-0.582673,-0.015401,0.056581,-0.281385,-1.128076,1.287067,0.306367,-1.007376,0.624777,-0.196864,-0.396327,-0.852833,0.702091,-1.058512,-0.01449,0.745511,-0.699372,-0.623129,-0.783589,-0.131898,0.078389,-0.23409,-0.052168,0.789047,-0.08168,0.746869,-0.242294,noncar
0.139,-0.932,-0.973492,-0.095897,-1.562739,0.010497,-0.025895,-1.239066,-0.82751,0.017297,-0.777661,0.585978,0.112433,-1.569637,2.010784,0.03975,-1.428952,0.908746,0.830349,-1.009004,-1.561205,-0.013135,-1.343403,-0.653295,0.521811,-0.813704,-0.443934,0.1473,0.18843,0.527948,0.379784,-0.68798,0.222279,0.147419,-0.215943,-0.013267,noncar
-0.79,0.16,1.34101,0.133284,0.763485,-0.504677,0.045612,0.974465,0.389456,-0.958647,0.273411,-0.035364,0.106144,0.658827,-0.950124,-0.005892,0.520001,-0.071431,0.009527,0.86259,0.98385,0.029671,0.571885,-0.058455,0.315768,1.93968,-0.191349,-0.069471,-0.689015,-0.845138,0.170234,-1.14828,-0.173724,-0.192304,0.121605,-0.16576,car
-0.068,-0.325,-0.189867,-0.114103,-0.616074,0.072251,-0.004425,-0.83189,-0.732648,0.067659,-0.362689,0.128143,-0.875089,-0.58693,0.503958,0.608341,-0.596567,-0.161214,0.014396,-0.435699,-0.675434,-0.070521,-0.691573,-0.069869,-0.370092,-0.324894,-0.163602,-0.22695,1.355877,0.931157,-0.007874,1.190199,-0.572849,-0.031459,-0.591373,-0.031958,car
0.241,-1.54,0.064441,-0.099802,-0.884356,0.021238,0.481849,-0.979496,-0.248011,0.030307,-0.346244,0.186725,-0.122147,-0.385074,0.476243,-0.784926,-0.595358,0.009272,-0.68413,0.301312,-0.760835,-0.010494,-0.573925,0.30628,0.211417,0.231603,1.100794,0.029529,-0.709639,-0.005097,0.052171,0.058759,-1.678652,-0.366033,-1.694627,-0.028626,noncar
0.012,0.039,0.801337,0.042101,0.03739,0.061852,-0.006908,-0.845607,-0.547419,-0.423379,0.261479,0.49242,0.178558,-0.388493,0.367863,-0.8972,-0.231826,0.387053,-0.011468,1.547399,-0.416609,-0.52366,-0.427121,-0.212786,-0.00669,0.280671,0.606328,-0.789077,-0.295412,-0.038522,-0.187772,-0.629512,-1.128493,-0.000192,-0.650819,-0.266358,noncar
0.23,1.618,-0.080293,-0.121459,0.600602,0.26255,0.567359,0.808529,0.073626,0.627205,0.341699,-0.026335,-0.123887,0.702676,-0.762549,-0.052209,0.449457,-0.029707,-0.023401,-0.045924,0.378755,0.507438,0.460173,-0.468485,0.022499,-0.487238,-1.210738,0.721445,1.075526,-0.121504,0.599973,0.828732,0.989692,0.120385,0.927737,-0.007014,car
-0.001,2.589,1.019725,-0.042783,1.135268,0.227484,0.819929,0.989408,-0.209704,0.077181,0.740139,-0.053912,-0.682896,0.848184,-0.937954,-0.319852,0.995168,-0.002178,0.170351,0.977891,0.550236,-0.256288,0.793899,0.094036,0.567993,0.310239,-1.284579,0.09702,3.244142,0.146278,0.162902,-1.334571,1.476773,-0.427908,1.667258,-0.665588,car
0.116,-0.447,-0.140098,0.056107,-0.88859,0.145567,0.063018,-0.492693,0.313103,-0.261452,-0.427616,-0.598339,0.040511,-1.117292,1.025511,-0.041271,-1.023783,-0.248424,0.142154,-0.21926,-0.825621,-0.129787,-0.986488,-0.080644,-0.314319,-0.404547,0.377593,0.020189,-0.641654,0.734872,0.921275,-1.231039,-0.32203,0.433002,-0.628608,0.433003,noncar
0.302,1.011,1.095417,0.869918,0.99123,-0.029691,-0.19328,1.686963,1.284676,0.694215,0.26731,0.072458,0.864918,1.378287,-1.213993,-0.504499,1.299499,-0.078063,0.056298,1.080283,1.308267,-0.489978,1.354816,0.00655,-0.947843,0.724946,-0.311331,-0.077013,-1.197476,0.333591,-0.035707,0.265054,-0.29894,-0.016259,-0.001749,0.934456,car
-0.028,1.132,1.362784,0.080195,1.51128,-0.038236,0.485852,0.047137,-0.889491,-0.419556,0.254265,0.86238,-0.152271,1.408424,-1.063402,0.187094,1.272699,-0.60564,0.002755,1.435577,1.020139,-0.022019,1.213221,0.510057,-0.102576,1.51115,0.10017,0.015266,2.042188,0.001398,0.048603,1.244962,-0.293395,-0.02255,0.21616,-0.013655,car
0.979,-1.175,-0.302539,0.158347,-0.793794,0.06947,-0.025051,-1.340072,-1.00037,0.469698,-0.16339,0.588839,0.007445,-0.507645,0.514114,0.118415,-0.573218,-0.10355,-0.218864,-0.090842,-0.472123,-0.63625,-0.631109,0.461766,0.067857,-0.012502,1.120722,0.314447,-1.152779,0.124267,0.014956,-0.062093,-1.35528,-0.409867,-1.508971,-0.462483,noncar
-0.035,0.525,-1.133517,-0.04978,-0.339084,-0.66209,0.80933,0.739432,0.310921,-0.248944,-0.150482,-0.104196,0.207501,-0.049842,-0.220229,0.444366,-0.243698,-0.149107,0.041379,-0.831895,0.226552,0.359065,-0.081246,-0.047206,-0.648581,-0.954476,-0.765438,0.185444,0.510841,0.033769,-0.655277,0.805174,0.507633,-0.410758,0.571863,0.129467,car
-0.054,-0.69,-1.047514,-0.913362,-0.708813,-0.002111,0.418746,-0.090609,0.511179,0.233348,-0.331627,0.333903,0.274351,-0.602794,0.372136,-0.066058,-0.569449,-0.294817,-0.006876,-1.017568,-0.637428,0.739927,-0.597572,0.012762,-0.102642,-0.962011,-0.46041,0.79511,-0.250036,0.016737,0.440416,0.073383,0.686695,0.037582,0.724386,-0.201161,noncar
-0.115,-0.325,0.231456,1.016883,1.211667,0.077332,0.094153,0.852013,0.412866,0.092004,0.079267,-0.036898,0.266498,0.887793,-0.868949,-0.44029,0.934155,0.716415,-0.216436,-0.151058,0.99449,0.042678,0.698784,0.975475,0.062207,0.688135,0.035445,0.003552,-0.250249,0.057736,0.270918,-0.425554,-0.449706,0.031323,-0.196999,0.032376,car
0.002,-0.325,-1.433455,0.041151,0.075492,-0.127667,0.164213,-0.271569,-0.171672,0.0401,-0.132346,0.017717,0.263768,-0.880351,0.679826,-0.069131,-0.608803,-0.176539,0.454438,-1.356659,-0.742197,0.27514,-0.723218,0.46883,-0.270386,-1.13476,-1.315309,0.206693,-1.226011,0.414935,0.103115,2.041445,0.672785,-0.083382,0.527777,0.430204,car
-0.017,-1.661,-0.153301,-0.847085,-0.921129,0.00982,0.027429,-1.452464,-1.055441,-0.325418,-0.160462,-0.109621,-0.535525,-0.52548,0.524804,0.059569,-0.633149,0.06668,-0.362425,-0.182586,-0.604178,-0.004905,-0.572099,-0.151983,-0.49274,0.42165,0.991325,0.620292,-0.434659,-0.499198,0.129774,0.393087,-1.434044,-0.585546,-1.44302,0.090835,noncar
0.033,0.403,0.460053,0.915293,1.462065,-0.027817,-0.631948,1.272401,0.286301,-0.59801,0.563342,-0.583956,-0.092606,0.988597,-0.92048,-0.527018,0.869427,-0.010872,0.128242,0.44689,0.699976,0.017991,0.822134,-0.060873,0.052326,-0.357696,-1.046989,0.216987,-0.884633,0.196767,-0.47836,-0.652543,0.632443,0.672973,0.798441,0.572882,car
-0.48,-0.204,1.13781,0.490183,0.658809,0.026636,0.049131,1.041781,0.650715,0.020749,0.080146,0.075185,-0.261733,0.664909,-0.803617,-0.677062,0.602958,0.005578,-0.463225,0.883625,0.833788,0.164949,0.468919,-0.030763,0.007902,2.030345,-0.017768,-0.030642,-0.950323,-0.360725,-0.149381,-0.777222,-0.084909,0.005609,0.007803,-0.732907,car
-0.023,-0.811,-0.402907,-0.423238,-0.77163,-0.565401,-0.127196,-0.894409,-0.399855,0.073562,-0.2415,0.090404,-0.023653,-0.611452,0.546896,-0.121867,-0.610883,0.150484,0.582583,-0.393904,-0.451281,0.655472,-0.529219,0.204143,-0.212463,-0.52389,0.834221,0.321813,-0.070279,0.011996,0.130267,-0.441865,-0.671588,-0.769795,-0.974758,0.82004,noncar
0.904,0.039,-1.248639,-0.948896,-0.632819,-0.168052,-0.932147,-0.758781,-0.200727,0.010898,0.049318,-0.036683,0.113054,-1.116634,1.131206,0.951754,-0.936059,0.065453,0.067569,-0.821017,-0.842628,-0.53053,-1.05977,0.371271,-0.043795,-1.548391,-0.46745,-0.305072,-0.871475,0.098025,0.020758,-0.634382,0.509297,-0.445014,-0.125317,-0.092619,noncar
0.496,0.403,-1.012508,0.054205,-0.419681,-0.693917,0.060996,0.608074,0.767864,0.851898,-0.560051,0.829525,0.585822,0.101609,-0.436502,-0.043884,-0.121083,-0.07507,0.023585,-1.309747,0.278946,0.27937,0.085005,-0.770752,-0.374488,-1.219481,0.25675,0.265144,-0.817715,0.516025,0.002688,-0.703496,1.318508,-0.074051,0.499921,0.228292,noncar
0.768,0.282,0.074419,0.007496,1.170425,-0.659911,-0.469274,0.969716,0.589368,0.413331,0.159013,0.059559,0.247757,0.718484,-0.926821,0.306088,0.492539,0.743006,-0.058392,-0.371868,0.966408,-0.886551,0.583367,-0.682378,-0.03793,0.68969,0.126518,0.013736,-0.611927,0.007934,-0.129429,0.671594,0.015178,-0.081275,0.244665,0.587752,car
0.288,1.496,1.335638,-0.003463,0.971296,-0.43355,0.998446,-0.449731,-1.920322,0.111852,-1.050305,0.118483,-0.760195,2.052143,-1.568384,-0.033304,2.119003,0.081521,-0.069009,1.14321,2.456189,-0.647404,2.405897,-0.122696,0.575168,1.506665,1.212901,0.811899,-0.431294,-0.42079,-0.54426,0.493106,-0.794002,-0.000763,-1.577693,-0.057502,noncar
-0.534,2.104,0.877218,-0.074572,1.388213,-0.154684,0.099022,0.909593,-0.209465,0.004881,0.481453,-0.295387,0.134969,1.248729,-1.261764,0.480872,1.3054,-0.580508,-0.059393,0.544043,0.997175,-0.274462,1.184157,-0.848016,0.010727,0.525247,-0.628195,0.03789,0.561483,0.145613,0.785829,-0.365333,0.214979,0.01853,0.663549,0.781602,car
0.922,0.282,-0.942556,-0.013277,-1.215152,0.233245,-0.304746,-1.684693,-1.766179,0.211933,-0.178783,-1.077679,0.111008,-1.001167,1.344631,0.07988,-1.041258,0.229985,0.038683,-0.41899,-0.9424,0.669102,-0.945362,-0.072021,-0.556717,-1.124136,1.078767,-0.564331,0.150576,-0.016115,0.05503,0.874662,-1.0068,0.000764,-1.608868,-0.085707,noncar
0.027,1.861,0.273866,-0.020146,0.892053,-0.005097,0.111912,1.109671,0.335558,0.414703,0.087507,-0.880912,0.048683,0.856465,-1.017602,-0.118955,0.890237,0.034283,-0.005186,0.118029,0.877587,0.021809,0.849356,0.163458,-0.257448,0.425785,-0.36868,0.984363,-0.535661,0.595769,0.042985,0.101139,0.245771,0.279936,0.341504,0.077935,car
0.453,-0.69,-0.494842,0.155889,-1.151895,-0.008881,-0.450751,-0.578512,0.014867,-0.604328,-0.137654,-0.809702,0.097757,-1.052711,1.233662,-0.584211,-0.966427,-0.687224,-0.012496,-0.385803,-1.274034,0.275475,-1.077054,-0.708084,-0.214882,-0.382118,-1.190287,-0.21945,-0.723492,-0.041468,0.553906,-1.121454,2.298598,0.426995,1.980639,0.402401,noncar
-0.016,-0.811,-0.123933,0.013012,1.043272,-0.050077,0.218487,1.315312,1.095787,0.561553,0.321676,-0.036225,-0.811547,0.593027,-0.796905,0.107087,0.627138,0.354167,-0.165087,-0.362487,0.730332,-0.391697,0.521518,-0.046361,-0.029065,0.070072,-0.17338,0.554778,-0.967243,-0.791566,-0.871395,1.054882,-0.356757,-0.299372,-0.229261,0.796989,car
0.48,1.618,1.433678,-0.018535,0.861114,0.11587,-0.504416,0.936334,0.027113,-0.017765,0.801902,-0.019967,0.143727,1.547782,-1.298223,0.10193,1.277557,0.701672,0.115208,1.466699,0.987707,0.232063,1.390936,0.508206,0.682948,1.300567,-0.144673,0.003292,-0.868731,-0.023122,0.946272,0.950549,-0.324976,0.431554,0.329806,-0.035363,car
-0.075,-0.811,-1.300507,0.042401,-1.958603,0.830874,-0.001515,-1.618274,-1.006155,-0.041709,-0.615823,0.818482,-0.049019,-1.560771,2.2509,0.039976,-1.391817,-0.96005,-0.075517,-1.490066,-1.741618,0.051586,-1.485619,-0.827955,-0.082856,-0.873747,0.26265,0.608533,1.026015,0.007763,-0.626474,1.028689,-0.468019,0.039894,-0.80769,-0.664709,noncar
